severity,issue,type,id,locale,field,title,detail
HIGH,MISSING,ARTICLE,'559833808979,sk,summary_html,Evoluce ženského fotbalu: Jak se stal globálním fe,No summary_html translation
HIGH,MISSING,ARTICLE,'559833808979,sk,handle,Evoluce ženského fotbalu: Jak se stal globálním fe,No handle translation
HIGH,WRONG_DOMAIN,ARTICLE,'559997059155,sk,body_html,Jak se stát lepším obráncem v roce 2025,Contains bu1.cz
HIGH,MISSING,ARTICLE,'559997059155,sk,summary_html,Jak se stát lepším obráncem v roce 2025,No summary_html translation
HIGH,MISSING,ARTICLE,'559997059155,sk,handle,Jak se stát lepším obráncem v roce 2025,No handle translation
HIGH,WRONG_DOMAIN,ARTICLE,'559997681747,sk,body_html,"Péče o kopačky: Kompletní návod – Čištění, sušení,",Contains bu1.cz
HIGH,MISSING,ARTICLE,'559997681747,sk,summary_html,"Péče o kopačky: Kompletní návod – Čištění, sušení,",No summary_html translation
HIGH,MISSING,ARTICLE,'559997681747,sk,handle,"Péče o kopačky: Kompletní návod – Čištění, sušení,",No handle translation
HIGH,WRONG_DOMAIN,ARTICLE,'560181411923,sk,body_html,"Fotbalové stadiony Londýna: architektura, historie",Contains bu1.cz
HIGH,MISSING,ARTICLE,'560181411923,sk,summary_html,"Fotbalové stadiony Londýna: architektura, historie",No summary_html translation
HIGH,MISSING,ARTICLE,'560181411923,sk,handle,"Fotbalové stadiony Londýna: architektura, historie",No handle translation
HIGH,WRONG_DOMAIN,ARTICLE,'560182689875,sk,body_html,"Letní přestupy 2025: Alexander-Arnold v Realu, Fri",Contains bu1.cz
HIGH,MISSING,ARTICLE,'560182689875,sk,handle,"Letní přestupy 2025: Alexander-Arnold v Realu, Fri",No handle translation
HIGH,WRONG_DOMAIN,ARTICLE,'560192684115,sk,body_html,Dominik Holec zažil v Baníku jedinečnou sezonu,Contains bu1.cz
HIGH,MISSING,ARTICLE,'560192684115,sk,handle,Dominik Holec zažil v Baníku jedinečnou sezonu,No handle translation
HIGH,WRONG_DOMAIN,ARTICLE,'560204546131,sk,body_html,BU1 × MFK Karviná: Speciální model rukavic pro nej,Contains bu1.cz
HIGH,MISSING,ARTICLE,'560204546131,sk,summary_html,BU1 × MFK Karviná: Speciální model rukavic pro nej,No summary_html translation
HIGH,MISSING,ARTICLE,'560204546131,sk,handle,BU1 × MFK Karviná: Speciální model rukavic pro nej,No handle translation
HIGH,WRONG_DOMAIN,ARTICLE,'560229875795,sk,body_html,Druhý týden přestupního období nabídl zajímavé děn,Contains bu1.cz
HIGH,MISSING,ARTICLE,'560229875795,sk,handle,Druhý týden přestupního období nabídl zajímavé děn,No handle translation
HIGH,WRONG_DOMAIN,ARTICLE,'560263037011,sk,body_html,Ligový fotograf David Štěpina: „Nejvíc mě baví zac,Contains bu1.cz
HIGH,MISSING,ARTICLE,'560263037011,sk,handle,Ligový fotograf David Štěpina: „Nejvíc mě baví zac,No handle translation
HIGH,WRONG_DOMAIN,ARTICLE,'560271032403,sk,body_html,"Letní přestupy, díl třetí: Shopaholic Man City, no",Contains bu1.cz
HIGH,MISSING,ARTICLE,'560271032403,sk,handle,"Letní přestupy, díl třetí: Shopaholic Man City, no",No handle translation
HIGH,WRONG_DOMAIN,ARTICLE,'560288301139,sk,body_html,"Fotbalové dokumenty, které musíte vidět: Nejlepší ",Contains bu1.cz
HIGH,MISSING,ARTICLE,'560288301139,sk,handle,"Fotbalové dokumenty, které musíte vidět: Nejlepší ",No handle translation
HIGH,WRONG_DOMAIN,ARTICLE,'560305471571,sk,body_html,Další týden přestupů nabídl přesuny brankářů i náv,Contains bu1.cz
HIGH,MISSING,ARTICLE,'560305471571,sk,handle,Další týden přestupů nabídl přesuny brankářů i náv,No handle translation
HIGH,WRONG_DOMAIN,ARTICLE,'560305668179,sk,body_html,Mládežnický fotbal začíná jít dobrou cestou,Contains bu1.cz
HIGH,MISSING,ARTICLE,'560305668179,sk,handle,Mládežnický fotbal začíná jít dobrou cestou,No handle translation
HIGH,MISSING,ARTICLE,'560309633107,sk,handle,Gólové oslavy: Ikonické momenty a příběhy,No handle translation
HIGH,WRONG_DOMAIN,ARTICLE,'560320708691,sk,body_html,Pozápasová regenerace: Regeneruj jako profík,Contains bu1.cz
HIGH,MISSING,ARTICLE,'560320708691,sk,handle,Pozápasová regenerace: Regeneruj jako profík,No handle translation
HIGH,WRONG_DOMAIN,ARTICLE,'560338370643,sk,body_html,"Přestupy: Liverpool jde ovládnout svět, Boehlyho s",Contains bu1.cz
HIGH,MISSING,ARTICLE,'560338370643,sk,handle,"Přestupy: Liverpool jde ovládnout svět, Boehlyho s",No handle translation
HIGH,WRONG_DOMAIN,ARTICLE,'560345841747,sk,body_html,Nová generace slovenských fotbalistů,Contains bu1.cz
HIGH,MISSING,ARTICLE,'560345841747,sk,handle,Nová generace slovenských fotbalistů,No handle translation
HIGH,WRONG_DOMAIN,ARTICLE,'560346038355,sk,body_html,"Následovníci Muchy, Dúbravky či Kuciaka. Nová gene",Contains bu1.cz
HIGH,MISSING,ARTICLE,'560346038355,sk,handle,"Následovníci Muchy, Dúbravky či Kuciaka. Nová gene",No handle translation
HIGH,MISSING,ARTICLE,'560348430419,sk,summary_html,Mentální příprava: Jak porazit předzápasovou nervo,No summary_html translation
HIGH,MISSING,ARTICLE,'560348430419,sk,handle,Mentální příprava: Jak porazit předzápasovou nervo,No handle translation
HIGH,WRONG_DOMAIN,ARTICLE,'560349413459,sk,body_html,MS 1974: Když Polák Lato ničil soupeřovy obrany,Contains bu1.cz
HIGH,MISSING,ARTICLE,'560349413459,sk,handle,MS 1974: Když Polák Lato ničil soupeřovy obrany,No handle translation
HIGH,WRONG_DOMAIN,ARTICLE,'560349937747,sk,body_html,Rakouský fotbal na vzestupu,Contains bu1.cz
HIGH,MISSING,ARTICLE,'560349937747,sk,handle,Rakouský fotbal na vzestupu,No handle translation
HIGH,MISSING,ARTICLE,'560367698003,sk,summary_html,Mistrovská lekce standardních situací: Zlepšete př,No summary_html translation
HIGH,WRONG_DOMAIN,ARTICLE,'560465838163,sk,body_html,Letní přestupní období je letos neuvěřitelné zábav,Contains bu1.cz
HIGH,MISSING,ARTICLE,'560465838163,sk,handle,Letní přestupní období je letos neuvěřitelné zábav,No handle translation
HIGH,WRONG_DOMAIN,ARTICLE,'560476913747,sk,body_html,Wunderteam: Jak Rakousko dobývalo fotbalový svět,Contains bu1.cz
HIGH,MISSING,ARTICLE,'560476913747,sk,handle,Wunderteam: Jak Rakousko dobývalo fotbalový svět,No handle translation
HIGH,MISSING,ARTICLE,'561663836243,sk,title,Custom brankářské rukavice pro MFK Karviná: od kem,No title translation
HIGH,MISSING,ARTICLE,'561663836243,sk,body_html,Custom brankářské rukavice pro MFK Karviná: od kem,No body_html translation
HIGH,MISSING,ARTICLE,'561663836243,sk,summary_html,Custom brankářské rukavice pro MFK Karviná: od kem,No summary_html translation
HIGH,MISSING,ARTICLE,'561663836243,sk,handle,Custom brankářské rukavice pro MFK Karviná: od kem,No handle translation
HIGH,MISSING,ARTICLE,'561663869011,sk,title,Baník Ostrava chytá v custom rukavicích BU1,No title translation
HIGH,MISSING,ARTICLE,'561663869011,sk,body_html,Baník Ostrava chytá v custom rukavicích BU1,No body_html translation
HIGH,MISSING,ARTICLE,'561663869011,sk,summary_html,Baník Ostrava chytá v custom rukavicích BU1,No summary_html translation
HIGH,MISSING,ARTICLE,'561663869011,sk,handle,Baník Ostrava chytá v custom rukavicích BU1,No handle translation
HIGH,MISSING,PAGE,'91345715283,bg,body_html,Pomoc a kontakty,No body_html translation
HIGH,MISSING,PAGE,'91345715283,bg,handle,Pomoc a kontakty,No handle translation
HIGH,WRONG_DOMAIN,PAGE,'91406598227,bg,body_html,Péče o rukavice,Contains bu1.cz
HIGH,MISSING,PAGE,'92154003539,bg,body_html,Rukavice na přání,No body_html translation
HIGH,MISSING,PAGE,'92154069075,bg,body_html,Náš příběh,No body_html translation
HIGH,MISSING,PAGE,'92154101843,bg,body_html,Prodejny,No body_html translation
HIGH,WRONG_DOMAIN,PAGE,'93022421075,bg,meta_description,Naši brankáři,Contains bu1.cz
HIGH,MISSING,PAGE,'93856333907,bg,meta_description,APPI Compliance,No meta_description translation
HIGH,MISSING,PAGE,'93856366675,bg,meta_description,PIPEDA Compliance,No meta_description translation
HIGH,MISSING,PAGE,'93856432211,bg,meta_description,US Laws Compliance,No meta_description translation
HIGH,WRONG_DOMAIN,PAGE,'93856464979,bg,body_html,GDPR Privacy Policy,Contains bu1.cz
HIGH,MISSING,PAGE,'93856464979,bg,meta_description,GDPR Privacy Policy,No meta_description translation
HIGH,WRONG_DOMAIN,PAGE,'93856661587,bg,body_html,APPI Privacy Policy,Contains bu1.cz
HIGH,MISSING,PAGE,'93856661587,bg,meta_description,APPI Privacy Policy,No meta_description translation
HIGH,WRONG_DOMAIN,PAGE,'93856694355,bg,body_html,LGPD Privacy Policy,Contains bu1.cz
HIGH,MISSING,PAGE,'93856694355,bg,meta_description,LGPD Privacy Policy,No meta_description translation
HIGH,WRONG_DOMAIN,PAGE,'93856727123,bg,body_html,PIPEDA Privacy Policy,Contains bu1.cz
HIGH,MISSING,PAGE,'93856727123,bg,meta_description,PIPEDA Privacy Policy,No meta_description translation
HIGH,WRONG_DOMAIN,PAGE,'93856759891,bg,body_html,CCPA Privacy Policy,Contains bu1.cz
HIGH,MISSING,PAGE,'93856759891,bg,meta_description,CCPA Privacy Policy,No meta_description translation
HIGH,MISSING,PAGE,'93856792659,bg,meta_description,Dodržování GDPR,No meta_description translation
HIGH,MISSING,PAGE,'93856858195,bg,body_html,Recenze,No body_html translation
HIGH,MISSING,PAGE,'95447056467,bg,body_html,HTML sitemap for collections,No body_html translation
HIGH,MISSING,PAGE,'95447056467,bg,meta_description,HTML sitemap for collections,No meta_description translation
HIGH,MISSING,PAGE,'95447089235,bg,body_html,HTML sitemap for pages,No body_html translation
HIGH,MISSING,PAGE,'95447089235,bg,meta_description,HTML sitemap for pages,No meta_description translation
HIGH,MISSING,PAGE,'95447122003,bg,meta_description,HTML sitemap for blogs,No meta_description translation
HIGH,MISSING,PAGE,'95447154771,bg,body_html,HTML sitemap for products,No body_html translation
HIGH,MISSING,PAGE,'95447154771,bg,meta_description,HTML sitemap for products,No meta_description translation
HIGH,MISSING,PAGE,'95447187539,bg,meta_description,HTML sitemap,No meta_description translation
HIGH,MISSING,PAGE,'95447220307,bg,body_html,HTML sitemap for articles,No body_html translation
HIGH,MISSING,PAGE,'95447220307,bg,meta_description,HTML sitemap for articles,No meta_description translation
HIGH,MISSING,PAGE,'96376193107,bg,body_html,FAQ - Často kladené dotazy,No body_html translation
HIGH,WRONG_DOMAIN,PAGE,'96510443603,bg,body_html,Souhrn informací k výměně a reklamacím,Contains bu1.cz
HIGH,MISSING,PAGE,'113499635795,bg,title,Týmový servis,No title translation
HIGH,MISSING,PAGE,'113499635795,bg,body_html,Týmový servis,No body_html translation
HIGH,MISSING,PAGE,'113499635795,bg,meta_description,Týmový servis,No meta_description translation
HIGH,MISSING,PAGE,'113499635795,bg,handle,Týmový servis,No handle translation
HIGH,MISSING,PAGE,'113499668563,bg,title,BU1 LAB,No title translation
HIGH,MISSING,PAGE,'113499668563,bg,body_html,BU1 LAB,No body_html translation
HIGH,MISSING,PAGE,'113499668563,bg,meta_description,BU1 LAB,No meta_description translation
HIGH,MISSING,PAGE,'113499668563,bg,handle,BU1 LAB,No handle translation
HIGH,MISSING,PAGE,'91345715283,de,body_html,Pomoc a kontakty,No body_html translation
HIGH,WRONG_DOMAIN,PAGE,'91406598227,de,body_html,Péče o rukavice,Contains bu1.cz
HIGH,MISSING,PAGE,'92154003539,de,body_html,Rukavice na přání,No body_html translation
HIGH,MISSING,PAGE,'92154069075,de,body_html,Náš příběh,No body_html translation
HIGH,MISSING,PAGE,'92154101843,de,body_html,Prodejny,No body_html translation
HIGH,WRONG_DOMAIN,PAGE,'93022421075,de,meta_description,Naši brankáři,Contains bu1.cz
HIGH,MISSING,PAGE,'93856333907,de,meta_description,APPI Compliance,No meta_description translation
HIGH,MISSING,PAGE,'93856366675,de,meta_description,PIPEDA Compliance,No meta_description translation
HIGH,MISSING,PAGE,'93856432211,de,meta_description,US Laws Compliance,No meta_description translation
HIGH,WRONG_DOMAIN,PAGE,'93856464979,de,body_html,GDPR Privacy Policy,Contains bu1.cz
HIGH,MISSING,PAGE,'93856464979,de,meta_description,GDPR Privacy Policy,No meta_description translation
HIGH,WRONG_DOMAIN,PAGE,'93856661587,de,body_html,APPI Privacy Policy,Contains bu1.cz
HIGH,MISSING,PAGE,'93856661587,de,meta_description,APPI Privacy Policy,No meta_description translation
HIGH,WRONG_DOMAIN,PAGE,'93856694355,de,body_html,LGPD Privacy Policy,Contains bu1.cz
HIGH,MISSING,PAGE,'93856694355,de,meta_description,LGPD Privacy Policy,No meta_description translation
HIGH,WRONG_DOMAIN,PAGE,'93856727123,de,body_html,PIPEDA Privacy Policy,Contains bu1.cz
HIGH,MISSING,PAGE,'93856727123,de,meta_description,PIPEDA Privacy Policy,No meta_description translation
HIGH,WRONG_DOMAIN,PAGE,'93856759891,de,body_html,CCPA Privacy Policy,Contains bu1.cz
HIGH,MISSING,PAGE,'93856759891,de,meta_description,CCPA Privacy Policy,No meta_description translation
HIGH,MISSING,PAGE,'93856792659,de,meta_description,Dodržování GDPR,No meta_description translation
HIGH,MISSING,PAGE,'93856858195,de,body_html,Recenze,No body_html translation
HIGH,MISSING,PAGE,'95447056467,de,body_html,HTML sitemap for collections,No body_html translation
HIGH,MISSING,PAGE,'95447056467,de,meta_description,HTML sitemap for collections,No meta_description translation
HIGH,MISSING,PAGE,'95447089235,de,body_html,HTML sitemap for pages,No body_html translation
HIGH,MISSING,PAGE,'95447089235,de,meta_description,HTML sitemap for pages,No meta_description translation
HIGH,MISSING,PAGE,'95447122003,de,meta_description,HTML sitemap for blogs,No meta_description translation
HIGH,MISSING,PAGE,'95447122003,de,handle,HTML sitemap for blogs,No handle translation
HIGH,MISSING,PAGE,'95447154771,de,body_html,HTML sitemap for products,No body_html translation
HIGH,MISSING,PAGE,'95447154771,de,meta_description,HTML sitemap for products,No meta_description translation
HIGH,MISSING,PAGE,'95447187539,de,meta_description,HTML sitemap,No meta_description translation
HIGH,MISSING,PAGE,'95447187539,de,handle,HTML sitemap,No handle translation
HIGH,MISSING,PAGE,'95447220307,de,body_html,HTML sitemap for articles,No body_html translation
HIGH,MISSING,PAGE,'95447220307,de,meta_description,HTML sitemap for articles,No meta_description translation
HIGH,MISSING,PAGE,'96376193107,de,body_html,FAQ - Často kladené dotazy,No body_html translation
HIGH,MISSING,PAGE,'113499635795,de,title,Týmový servis,No title translation
HIGH,MISSING,PAGE,'113499635795,de,body_html,Týmový servis,No body_html translation
HIGH,MISSING,PAGE,'113499635795,de,meta_description,Týmový servis,No meta_description translation
HIGH,MISSING,PAGE,'113499635795,de,handle,Týmový servis,No handle translation
HIGH,MISSING,PAGE,'113499668563,de,title,BU1 LAB,No title translation
HIGH,MISSING,PAGE,'113499668563,de,body_html,BU1 LAB,No body_html translation
HIGH,MISSING,PAGE,'113499668563,de,meta_description,BU1 LAB,No meta_description translation
HIGH,MISSING,PAGE,'113499668563,de,handle,BU1 LAB,No handle translation
HIGH,MISSING,PAGE,'91345715283,en,body_html,Pomoc a kontakty,No body_html translation
HIGH,WRONG_DOMAIN,PAGE,'91406598227,en,body_html,Péče o rukavice,Contains bu1.cz
HIGH,MISSING,PAGE,'92154003539,en,body_html,Rukavice na přání,No body_html translation
HIGH,MISSING,PAGE,'92154069075,en,body_html,Náš příběh,No body_html translation
HIGH,MISSING,PAGE,'92154101843,en,body_html,Prodejny,No body_html translation
HIGH,WRONG_DOMAIN,PAGE,'93022421075,en,meta_description,Naši brankáři,Contains bu1.cz
HIGH,MISSING,PAGE,'93856333907,en,meta_description,APPI Compliance,No meta_description translation
HIGH,MISSING,PAGE,'93856366675,en,meta_description,PIPEDA Compliance,No meta_description translation
HIGH,MISSING,PAGE,'93856366675,en,handle,PIPEDA Compliance,No handle translation
HIGH,MISSING,PAGE,'93856432211,en,meta_description,US Laws Compliance,No meta_description translation
HIGH,WRONG_DOMAIN,PAGE,'93856464979,en,body_html,GDPR Privacy Policy,Contains bu1.cz
HIGH,MISSING,PAGE,'93856464979,en,meta_description,GDPR Privacy Policy,No meta_description translation
HIGH,MISSING,PAGE,'93856464979,en,handle,GDPR Privacy Policy,No handle translation
HIGH,WRONG_DOMAIN,PAGE,'93856661587,en,body_html,APPI Privacy Policy,Contains bu1.cz
HIGH,MISSING,PAGE,'93856661587,en,meta_description,APPI Privacy Policy,No meta_description translation
HIGH,WRONG_DOMAIN,PAGE,'93856694355,en,body_html,LGPD Privacy Policy,Contains bu1.cz
HIGH,MISSING,PAGE,'93856694355,en,meta_description,LGPD Privacy Policy,No meta_description translation
HIGH,MISSING,PAGE,'93856694355,en,handle,LGPD Privacy Policy,No handle translation
HIGH,WRONG_DOMAIN,PAGE,'93856727123,en,body_html,PIPEDA Privacy Policy,Contains bu1.cz
HIGH,MISSING,PAGE,'93856727123,en,meta_description,PIPEDA Privacy Policy,No meta_description translation
HIGH,MISSING,PAGE,'93856727123,en,handle,PIPEDA Privacy Policy,No handle translation
HIGH,WRONG_DOMAIN,PAGE,'93856759891,en,body_html,CCPA Privacy Policy,Contains bu1.cz
HIGH,MISSING,PAGE,'93856759891,en,meta_description,CCPA Privacy Policy,No meta_description translation
HIGH,MISSING,PAGE,'93856759891,en,handle,CCPA Privacy Policy,No handle translation
HIGH,MISSING,PAGE,'93856792659,en,meta_description,Dodržování GDPR,No meta_description translation
HIGH,MISSING,PAGE,'93856858195,en,body_html,Recenze,No body_html translation
HIGH,MISSING,PAGE,'95447056467,en,body_html,HTML sitemap for collections,No body_html translation
HIGH,MISSING,PAGE,'95447056467,en,meta_description,HTML sitemap for collections,No meta_description translation
HIGH,MISSING,PAGE,'95447056467,en,handle,HTML sitemap for collections,No handle translation
HIGH,MISSING,PAGE,'95447089235,en,body_html,HTML sitemap for pages,No body_html translation
HIGH,MISSING,PAGE,'95447089235,en,meta_description,HTML sitemap for pages,No meta_description translation
HIGH,MISSING,PAGE,'95447089235,en,handle,HTML sitemap for pages,No handle translation
HIGH,MISSING,PAGE,'95447122003,en,meta_description,HTML sitemap for blogs,No meta_description translation
HIGH,MISSING,PAGE,'95447122003,en,handle,HTML sitemap for blogs,No handle translation
HIGH,MISSING,PAGE,'95447154771,en,body_html,HTML sitemap for products,No body_html translation
HIGH,MISSING,PAGE,'95447154771,en,meta_description,HTML sitemap for products,No meta_description translation
HIGH,MISSING,PAGE,'95447154771,en,handle,HTML sitemap for products,No handle translation
HIGH,MISSING,PAGE,'95447187539,en,meta_description,HTML sitemap,No meta_description translation
